id,title,mode,game,date,author,mission_url,download_url,direct_download_url,download_status
2247,Fuzed,SP,D1,8/4/2025 1:00,rethink,https://sectorgame.com/dxma/dxma/mission?m=2247,https://sectorgame.com/dxma/download?m=2247,https://sectorgame.com/dxma/files/f/48/2247/fuzed.zip,success
2252,Octane,MP,D3,8/24/2025 22:57,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2252,https://sectorgame.com/dxma/download?m=2252,https://sectorgame.com/dxma/files/f/95/2252/Octane.zip,success
2246,Arcology,MP,D3,7/22/2025 19:34,terminal,https://sectorgame.com/dxma/dxma/mission?m=2246,https://sectorgame.com/dxma/download?m=2246,https://sectorgame.com/dxma/files/f/45/2246/Arcology.zip,success
1349,Super Happy Fun Land D3,MP,D3,7/6/2025 23:26,Lee,https://sectorgame.com/dxma/dxma/mission?m=1349,https://sectorgame.com/dxma/download?m=1349,https://sectorgame.com/dxma/files/f/12/1349/D3 SHFL.zip,success
2240,KO,MP,D3,7/4/2025 0:38,Lee,https://sectorgame.com/dxma/dxma/mission?m=2240,https://sectorgame.com/dxma/download?m=2240,https://sectorgame.com/dxma/files/f/12/2240/D3KO12.zip,success
2243,Top Clan's Level,MP,D1,7/2/2025 2:26,Top Clan,https://sectorgame.com/dxma/dxma/mission?m=2243,https://sectorgame.com/dxma/download?m=2243,https://sectorgame.com/dxma/files/f/52/2243/_top_.zip,success
2264,Tartarus,MP,D1,10/20/2025 2:20,terminal,https://sectorgame.com/dxma/dxma/mission?m=2264,https://sectorgame.com/dxma/download?m=2264,https://sectorgame.com/dxma/files/f/45/2264/tartarus.zip,success
2263,Omicron Project,SP,D2,10/11/2025 2:57,Magic101,https://sectorgame.com/dxma/dxma/mission?m=2263,https://sectorgame.com/dxma/download?m=2263,https://sectorgame.com/dxma/files/f/78/2263/TheOmicronProject.zip,success
2257,Descent- Invertaus - Runs OK in dxx-redux,SP,D1,10/2/2025 3:44,Kaizerwolf,https://sectorgame.com/dxma/dxma/mission?m=2257,https://sectorgame.com/dxma/download?m=2257,https://sectorgame.com/dxma/files/f/78/2257/Descent- Invertaus 1.2.zip,success
2262,KRAGG,SP,D2,10/11/2025 2:54,WOLF,https://sectorgame.com/dxma/dxma/mission?m=2262,https://sectorgame.com/dxma/download?m=2262,https://sectorgame.com/dxma/files/f/78/2262/KRAGG.zip,success
2260,Belial System XL - Runs OK in dxx-redux,SP,D2,10/2/2025 20:27,Loki,https://sectorgame.com/dxma/dxma/mission?m=2260,https://sectorgame.com/dxma/download?m=2260,https://sectorgame.com/dxma/files/f/78/2260/BelialSystemXL.zip,success
2259,Plutonion Outbreak,SP,D1,10/2/2025 4:11,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2259,https://sectorgame.com/dxma/download?m=2259,https://sectorgame.com/dxma/files/f/78/2259/plutonionOutbreak.zip,success
2256,Phenomia Trilogy,SP,D2,9/4/2025 2:20,Fat_Kid,https://sectorgame.com/dxma/dxma/mission?m=2256,https://sectorgame.com/dxma/download?m=2256,https://sectorgame.com/dxma/files/f/83/2256/phenomia.zip,success
2261,Triton,MP,D1,10/5/2025 13:35,Entropy,https://sectorgame.com/dxma/dxma/mission?m=2261,https://sectorgame.com/dxma/download?m=2261,https://sectorgame.com/dxma/files/f/36/2261/triton.7z,success
2255,Dark Flower,MP,D1,9/1/2025 23:02,blarget,https://sectorgame.com/dxma/dxma/mission?m=2255,https://sectorgame.com/dxma/download?m=2255,https://sectorgame.com/dxma/files/f/34/2255/Darkflower.zip,success
2254,Contessa,MP,D1,8/29/2025 10:43,Entropy,https://sectorgame.com/dxma/dxma/mission?m=2254,https://sectorgame.com/dxma/download?m=2254,https://sectorgame.com/dxma/files/f/36/2254/Contessa.7z,success
2244,Untitled D3,MP,D3,8/11/2025 4:53,zero,https://sectorgame.com/dxma/dxma/mission?m=2244,https://sectorgame.com/dxma/download?m=2244,https://sectorgame.com/dxma/files/f/95/2244/UntitledD3.zip,success
2248,Pillars Of Conflict,CTF,D3,8/15/2025 23:07,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=2248,https://sectorgame.com/dxma/download?m=2248,https://sectorgame.com/dxma/files/f/4/2248/Pillars_Of_Conflict.zip,success
2253,Boolean,MP,D1,8/29/2025 9:43,Entropy,https://sectorgame.com/dxma/dxma/mission?m=2253,https://sectorgame.com/dxma/download?m=2253,https://sectorgame.com/dxma/files/f/36/2253/boolean.7z,success
2245,Black Rose,MP,D3,8/11/2025 4:46,zero,https://sectorgame.com/dxma/dxma/mission?m=2245,https://sectorgame.com/dxma/download?m=2245,https://sectorgame.com/dxma/files/f/95/2245/BlackRose.zip,success
2250,Warzone,MP,D3,8/14/2025 22:49,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2250,https://sectorgame.com/dxma/download?m=2250,https://sectorgame.com/dxma/files/f/95/2250/Warzone.zip,success
2249,Weslow Control,MP,D3,8/11/2025 4:39,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2249,https://sectorgame.com/dxma/download?m=2249,https://sectorgame.com/dxma/files/f/95/2249/WeslowControl.zip,success
2167,Terminus,SP,D2,7/27/2024 7:54,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2167,https://sectorgame.com/dxma/download?m=2167,https://sectorgame.com/dxma/files/f/58/2167/terminus.zip,success
2160,Galaxy Ast Juno 03,SP,D2,6/30/2024 10:39,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2160,https://sectorgame.com/dxma/download?m=2160,https://sectorgame.com/dxma/files/f/58/2160/juno.zip,success
2146,Vertigo Star  Pleiad,SP,D2,6/30/2024 10:19,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2146,https://sectorgame.com/dxma/download?m=2146,https://sectorgame.com/dxma/files/f/58/2146/pleiad.zip,success
2145,LS H2O Mining Colony,SP,D2,6/23/2024 8:31,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2145,https://sectorgame.com/dxma/download?m=2145,https://sectorgame.com/dxma/files/f/58/2145/ls_h2o_mining_colony.zip,success
2144,Citron V2,MP,D1,6/21/2024 7:42,Sirius,https://sectorgame.com/dxma/dxma/mission?m=2144,https://sectorgame.com/dxma/download?m=2144,https://sectorgame.com/dxma/files/f/10/2144/citron2.zip,success
2143,LS Communications Center,SP,D2,6/21/2024 5:57,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2143,https://sectorgame.com/dxma/download?m=2143,https://sectorgame.com/dxma/files/f/58/2143/ls_communication_center.zip,success
2142,Odyssee,SP,D2,6/14/2024 13:52,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2142,https://sectorgame.com/dxma/download?m=2142,https://sectorgame.com/dxma/files/f/58/2142/odyssee.zip,success
2166,Uneasy 3 AND A HALF,SP,D2,7/27/2024 4:18,blarget,https://sectorgame.com/dxma/dxma/mission?m=2166,https://sectorgame.com/dxma/download?m=2166,https://sectorgame.com/dxma/files/f/34/2166/U3AAH.zip,success
2163,Hygeia,SP,D2,6/30/2024 14:11,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2163,https://sectorgame.com/dxma/download?m=2163,https://sectorgame.com/dxma/files/f/58/2163/hygeia.zip,success
2164,Galaxy asteroids all,SP,D2,6/30/2024 14:17,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2164,https://sectorgame.com/dxma/download?m=2164,https://sectorgame.com/dxma/files/f/58/2164/GALAXY ASTEROIDS ALL.zip,success
2162,Galaxy Ast Psyche 5d,SP,D2,6/30/2024 10:42,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2162,https://sectorgame.com/dxma/download?m=2162,https://sectorgame.com/dxma/files/f/58/2162/psiche5d.zip,success
2161,Galaxy Ast Vesta 04,SP,D2,6/30/2024 10:41,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2161,https://sectorgame.com/dxma/download?m=2161,https://sectorgame.com/dxma/files/f/58/2161/vesta.zip,success
2157,Galaxy Moon Prometheus 2,SP,D2,6/30/2024 10:36,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2157,https://sectorgame.com/dxma/download?m=2157,https://sectorgame.com/dxma/files/f/58/2157/prometheus.zip,success
2156,Galaxy Moon Triton 1,SP,D2,6/30/2024 10:35,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2156,https://sectorgame.com/dxma/download?m=2156,https://sectorgame.com/dxma/files/f/58/2156/triton.zip,success
2159,Galaxy Ast Icarus 2,SP,D2,6/30/2024 10:38,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2159,https://sectorgame.com/dxma/download?m=2159,https://sectorgame.com/dxma/files/f/58/2159/icarus.zip,success
2158,Galaxy Ast Eros 01,SP,D2,6/30/2024 10:37,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2158,https://sectorgame.com/dxma/download?m=2158,https://sectorgame.com/dxma/files/f/58/2158/eros.zip,success
2155,Galaxy Moon Phobos 2,SP,D2,6/30/2024 10:34,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2155,https://sectorgame.com/dxma/download?m=2155,https://sectorgame.com/dxma/files/f/58/2155/phobos.zip,success
2151,Galaxy Moon Io 12,SP,D2,6/30/2024 10:29,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2151,https://sectorgame.com/dxma/download?m=2151,https://sectorgame.com/dxma/files/f/58/2151/io.zip,success
2149,Galaxy Moon Deimos 8,SP,D2,6/30/2024 10:26,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2149,https://sectorgame.com/dxma/download?m=2149,https://sectorgame.com/dxma/files/f/58/2149/deimos.zip,success
2154,Galaxy Moon Oberon 2,SP,D2,6/30/2024 10:33,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2154,https://sectorgame.com/dxma/download?m=2154,https://sectorgame.com/dxma/files/f/58/2154/oberon.zip,success
2153,Galaxy Moon - Moon 2,SP,D2,6/30/2024 10:32,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2153,https://sectorgame.com/dxma/download?m=2153,https://sectorgame.com/dxma/files/f/58/2153/moon2.zip,success
2152,Galaxy Moon Metis 2,SP,D2,6/30/2024 10:31,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2152,https://sectorgame.com/dxma/download?m=2152,https://sectorgame.com/dxma/files/f/58/2152/metis.zip,success
2147,Anchor Station Solo,SP,D2,6/30/2024 10:22,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2147,https://sectorgame.com/dxma/download?m=2147,https://sectorgame.com/dxma/files/f/58/2147/anchorsta.zip,success
2150,Galaxy Moon Europa 2,SP,D2,6/30/2024 10:28,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2150,https://sectorgame.com/dxma/download?m=2150,https://sectorgame.com/dxma/files/f/58/2150/europa.zip,success
2148,Galaxy Moons All D2 (12 LEVELS),SP,D2,6/30/2024 10:24,Kevin Lee,https://sectorgame.com/dxma/dxma/mission?m=2148,https://sectorgame.com/dxma/download?m=2148,https://sectorgame.com/dxma/files/f/58/2148/galmond2.zip,success
1663,Poseidon Aluminium,SP,D1,2/17/2019 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1663,https://sectorgame.com/dxma/download?m=1663,https://sectorgame.com/dxma/files/f/1/1663/palmi.zip,success
1673,Toizci Gold,SP,D1,2/17/2019 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1673,https://sectorgame.com/dxma/download?m=1673,https://sectorgame.com/dxma/files/f/1/1673/toigol.zip,success
1665,Revenge o' Drillers - D2 version,SP,D2,2/17/2019 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1665,https://sectorgame.com/dxma/download?m=1665,https://sectorgame.com/dxma/files/f/1/1665/driller2.zip,success
1666,Wuxby Terbium,SP,D1,2/17/2019 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1666,https://sectorgame.com/dxma/download?m=1666,https://sectorgame.com/dxma/files/f/1/1666/wutermi.zip,success
1656,Brimstone research lab RL1096,SP,D2,1/6/2019 12:00,TRUEpiiiicness,https://sectorgame.com/dxma/dxma/mission?m=1656,https://sectorgame.com/dxma/download?m=1656,https://sectorgame.com/dxma/files/f/1/1656/brimston.zip,success
1660,Symbiosis,MP,D1,1/15/2019 12:00,CHILLY_BUS,https://sectorgame.com/dxma/dxma/mission?m=1660,https://sectorgame.com/dxma/download?m=1660,https://sectorgame.com/dxma/files/f/1/1660/symbiosis.zip,success
1650,Ugh2,MP,D1,12/24/2018 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1650,https://sectorgame.com/dxma/download?m=1650,https://sectorgame.com/dxma/files/f/1/1650/Ugh2.zip,success
1654,Diesel,MP,D1,1/3/2019 12:00,Naleksi,https://sectorgame.com/dxma/dxma/mission?m=1654,https://sectorgame.com/dxma/download?m=1654,https://sectorgame.com/dxma/files/f/1/1654/diesel.zip,success
1658,Argh,MP,D1,1/12/2019 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1658,https://sectorgame.com/dxma/download?m=1658,https://sectorgame.com/dxma/files/f/1/1658/argh.zip,success
1659,ZodMod,MP,D1,1/13/2019 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1659,https://sectorgame.com/dxma/download?m=1659,https://sectorgame.com/dxma/files/f/14/1659/zodmod.zip,success
1655,Abyss,MP,D1,1/5/2019 12:00,CHILLY_BUS,https://sectorgame.com/dxma/dxma/mission?m=1655,https://sectorgame.com/dxma/download?m=1655,https://sectorgame.com/dxma/files/f/1/1655/abyss.zip,success
1649,libratum,MP,D1,12/24/2018 12:00,Birddog,https://sectorgame.com/dxma/dxma/mission?m=1649,https://sectorgame.com/dxma/download?m=1649,https://sectorgame.com/dxma/files/f/1/1649/libratum.zip,success
1651,Reugh,MP,D1,12/24/2018 12:00,Code,https://sectorgame.com/dxma/dxma/mission?m=1651,https://sectorgame.com/dxma/download?m=1651,https://sectorgame.com/dxma/files/f/1/1651/Reugh.zip,success
1653,ughD3,MP,D3,12/25/2018 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1653,https://sectorgame.com/dxma/download?m=1653,https://sectorgame.com/dxma/files/f/1/1653/Ugh.zip,success
1632,Framework,MP,D1,12/4/2018 12:00,Belphegor Prime,https://sectorgame.com/dxma/dxma/mission?m=1632,https://sectorgame.com/dxma/download?m=1632,https://sectorgame.com/dxma/files/f/7/1632/framewrk.zip,success
1633,Sound of White Noise for Descent 2,MP,D2,12/4/2018 12:00,Belphegor Prime,https://sectorgame.com/dxma/dxma/mission?m=1633,https://sectorgame.com/dxma/download?m=1633,https://sectorgame.com/dxma/files/f/7/1633/wnoised2.zip,success
1642,KOD,MP,D1,12/5/2018 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1642,https://sectorgame.com/dxma/download?m=1642,https://sectorgame.com/dxma/files/f/1/1642/kod.zip,success
1634,Pinkmist Descent 2 Port,MP,D2,12/4/2018 12:00,Belphegor Prime,https://sectorgame.com/dxma/dxma/mission?m=1634,https://sectorgame.com/dxma/download?m=1634,https://sectorgame.com/dxma/files/f/7/1634/pinkmst2.zip,success
1624,inmashchine,MP,D1,11/30/2018 12:00,Birddog,https://sectorgame.com/dxma/dxma/mission?m=1624,https://sectorgame.com/dxma/download?m=1624,https://sectorgame.com/dxma/files/f/1/1624/inmash.zip,success
1645,Acetech,MP,D1,12/12/2018 12:00,Naleksi,https://sectorgame.com/dxma/dxma/mission?m=1645,https://sectorgame.com/dxma/download?m=1645,https://sectorgame.com/dxma/files/f/1/1645/acetech.zip,success
1647,Droideka,MP,D1,12/20/2018 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1647,https://sectorgame.com/dxma/download?m=1647,https://sectorgame.com/dxma/files/f/1/1647/Droideka.zip,success
1636,D2 Battle Royos,MP,D2,12/5/2018 12:00,Royos,https://sectorgame.com/dxma/dxma/mission?m=1636,https://sectorgame.com/dxma/download?m=1636,https://sectorgame.com/dxma/files/f/1/1636/Battle Royos D2.zip,success
1635,Insane Mission Pack Ultra,MP,D1,12/5/2018 12:00,Royos,https://sectorgame.com/dxma/dxma/mission?m=1635,https://sectorgame.com/dxma/download?m=1635,https://sectorgame.com/dxma/files/f/1/1635/INSANE MISSION PACK ULTRA.zip,success
1637,Blue Box,MP,D2,12/5/2018 12:00,Royos,https://sectorgame.com/dxma/dxma/mission?m=1637,https://sectorgame.com/dxma/download?m=1637,https://sectorgame.com/dxma/files/f/1/1637/Blue Box.zip,success
1644,Super Insane Mission Pack,MP,D2,12/11/2018 12:00,Royos,https://sectorgame.com/dxma/dxma/mission?m=1644,https://sectorgame.com/dxma/download?m=1644,https://sectorgame.com/dxma/files/f/1/1644/Super Insane Mission Pack.zip,success
1197,Shlw,MP,D1,6/11/2016 12:00,Birddog,https://sectorgame.com/dxma/dxma/mission?m=1197,https://sectorgame.com/dxma/download?m=1197,https://sectorgame.com/dxma/files/f/1/1197/shlw.zip,success
1207,Sensilopsybe II,SP,D2,6/24/2016 12:00,Fat_Kid,https://sectorgame.com/dxma/dxma/mission?m=1207,https://sectorgame.com/dxma/download?m=1207,https://sectorgame.com/dxma/files/f/1/1207/sens2.zip,success
1206,Chums,MP,D1,6/21/2016 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1206,https://sectorgame.com/dxma/download?m=1206,https://sectorgame.com/dxma/files/f/14/1206/chums.zip,success
1211,EADGBE,SP,D2,7/17/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1211,https://sectorgame.com/dxma/download?m=1211,https://sectorgame.com/dxma/files/f/1/1211/eadgbe.zip,success
1202,Eve Rules,SP,D2,6/19/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1202,https://sectorgame.com/dxma/download?m=1202,https://sectorgame.com/dxma/files/f/1/1202/eve.zip,success
1179,Mortal Coil,MP,D1,5/15/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1179,https://sectorgame.com/dxma/download?m=1179,https://sectorgame.com/dxma/files/f/1/1179/Mortal Coil.zip,success
1212,Neuman,MP,D1,7/27/2016 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1212,https://sectorgame.com/dxma/download?m=1212,https://sectorgame.com/dxma/files/f/14/1212/neuman.zip,success
1184,Nononymous,MP,D1,5/22/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1184,https://sectorgame.com/dxma/download?m=1184,https://sectorgame.com/dxma/files/f/1/1184/Nononymous.zip,success
1188,Calder Hall,MP,D1,5/27/2016 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1188,https://sectorgame.com/dxma/download?m=1188,https://sectorgame.com/dxma/files/f/14/1188/calder.zip,success
1182,Chronolos Mine,SP,D2,5/16/2016 12:00,Fat_Kid,https://sectorgame.com/dxma/dxma/mission?m=1182,https://sectorgame.com/dxma/download?m=1182,https://sectorgame.com/dxma/files/f/1/1182/chron10b.zip,success
1201,Descer's Vertico Stages 1,SP,D2,6/19/2016 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1201,https://sectorgame.com/dxma/download?m=1201,https://sectorgame.com/dxma/files/f/1/1201/DVLVLS1.zip,success
1187,Hobbled,MP,D1,5/26/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1187,https://sectorgame.com/dxma/download?m=1187,https://sectorgame.com/dxma/files/f/1/1187/Hobbled.zip,success
1180,Wakeup,MP,D1,5/15/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1180,https://sectorgame.com/dxma/download?m=1180,https://sectorgame.com/dxma/files/f/1/1180/Wakeup.zip,success
1204,Jib Jab,MP,D1,6/20/2016 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1204,https://sectorgame.com/dxma/download?m=1204,https://sectorgame.com/dxma/files/f/14/1204/jibjab.zip,success
1183,House Party,MP,D1,5/22/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1183,https://sectorgame.com/dxma/download?m=1183,https://sectorgame.com/dxma/files/f/1/1183/House Party.zip,success
1173,eMCee,SP,D2,5/10/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1173,https://sectorgame.com/dxma/download?m=1173,https://sectorgame.com/dxma/files/f/1/1173/emcee.zip,success
1194,Sensilopsybe I,SP,D2,5/29/2016 12:00,Fat_Kid,https://sectorgame.com/dxma/dxma/mission?m=1194,https://sectorgame.com/dxma/download?m=1194,https://sectorgame.com/dxma/files/f/1/1194/sensiFK.zip,success
1174,Boot,MP,D1,5/10/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1174,https://sectorgame.com/dxma/download?m=1174,https://sectorgame.com/dxma/files/f/1/1174/boot.zip,success
1170,Ramp,MP,D1,5/2/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1170,https://sectorgame.com/dxma/download?m=1170,https://sectorgame.com/dxma/files/f/1/1170/Ramp.zip,success
1175,Rig 2,MP,D2,5/11/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1175,https://sectorgame.com/dxma/download?m=1175,https://sectorgame.com/dxma/files/f/1/1175/Rig 2.zip,success
1165,Crutches,MP,D1,4/26/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1165,https://sectorgame.com/dxma/download?m=1165,https://sectorgame.com/dxma/files/f/1/1165/Crutches.zip,success
1161,EBGB,SP,D2,4/22/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1161,https://sectorgame.com/dxma/download?m=1161,https://sectorgame.com/dxma/files/f/1/1161/ebgb.zip,success
1166,Pain,MP,D1,4/26/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1166,https://sectorgame.com/dxma/download?m=1166,https://sectorgame.com/dxma/files/f/1/1166/Pain.zip,success
1157,Hilbert D2,MP,D2,4/11/2016 12:00,Leto_II,https://sectorgame.com/dxma/dxma/mission?m=1157,https://sectorgame.com/dxma/download?m=1157,https://sectorgame.com/dxma/files/f/1/1157/hilbert_d2_v_1_5.zip,success
1160,EFF,CTF,D2,4/19/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1160,https://sectorgame.com/dxma/download?m=1160,https://sectorgame.com/dxma/files/f/1/1160/eff.zip,success
1249,Galois,MP,D2,11/6/2016 12:00,Leto_II,https://sectorgame.com/dxma/dxma/mission?m=1249,https://sectorgame.com/dxma/download?m=1249,https://sectorgame.com/dxma/files/f/1/1249/galois.zip,success
1261,Mortal Coil 2 Hoard,H,D2,11/20/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1261,https://sectorgame.com/dxma/download?m=1261,https://sectorgame.com/dxma/files/f/1/1261/Mortal Coil 2 hoard.zip,success
1258,Klein,MP,D2,11/17/2016 12:00,Leto_II,https://sectorgame.com/dxma/dxma/mission?m=1258,https://sectorgame.com/dxma/download?m=1258,https://sectorgame.com/dxma/files/f/1/1258/klein.zip,success
1231,Mega Coil,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1231,https://sectorgame.com/dxma/download?m=1231,https://sectorgame.com/dxma/files/f/1/1231/Mega Coil.zip,success
1259,Sandkings 1,MP,D1,11/20/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1259,https://sectorgame.com/dxma/download?m=1259,https://sectorgame.com/dxma/files/f/1/1259/Sandkings 1.zip,success
1260,Sandkings 2,MP,D2,11/20/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1260,https://sectorgame.com/dxma/download?m=1260,https://sectorgame.com/dxma/files/f/1/1260/Sandkings 2.zip,success
1237,Scratchy,MP,D1,10/8/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1237,https://sectorgame.com/dxma/download?m=1237,https://sectorgame.com/dxma/files/f/1/1237/Scratchy.zip,success
1251,Team Colors,T,D2,11/11/2016 12:00,Skywarp,https://sectorgame.com/dxma/dxma/mission?m=1251,https://sectorgame.com/dxma/download?m=1251,https://sectorgame.com/dxma/files/f/1/1251/teamclrs.zip,success
1246,Derelict Sector,SP,D2,10/31/2016 12:00,lunatomb,https://sectorgame.com/dxma/dxma/mission?m=1246,https://sectorgame.com/dxma/download?m=1246,https://sectorgame.com/dxma/files/f/1/1246/DRSECTR.zip,success
1242,h,H,D2,10/23/2016 12:00,Skywarp,https://sectorgame.com/dxma/dxma/mission?m=1242,https://sectorgame.com/dxma/download?m=1242,https://sectorgame.com/dxma/files/f/1/1242/h.zip,success
1233,Resolve,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1233,https://sectorgame.com/dxma/download?m=1233,https://sectorgame.com/dxma/files/f/1/1233/Resolve.zip,success
1244,Venn,CTF,D2,10/25/2016 12:00,Maestro,https://sectorgame.com/dxma/dxma/mission?m=1244,https://sectorgame.com/dxma/download?m=1244,https://sectorgame.com/dxma/files/f/1/1244/venn.zip,success
1247,Particle Transfer,MP,D1,10/31/2016 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1247,https://sectorgame.com/dxma/download?m=1247,https://sectorgame.com/dxma/files/f/14/1247/ptcltrns.zip,success
1241,Scrum,MP,D2,10/20/2016 12:00,Maestro,https://sectorgame.com/dxma/dxma/mission?m=1241,https://sectorgame.com/dxma/download?m=1241,https://sectorgame.com/dxma/files/f/1/1241/scrum.zip,success
1234,Tank Duel,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1234,https://sectorgame.com/dxma/download?m=1234,https://sectorgame.com/dxma/files/f/1/1234/Tankduel.zip,success
1236,Sit,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1236,https://sectorgame.com/dxma/download?m=1236,https://sectorgame.com/dxma/files/f/1/1236/Sit.zip,success
1229,wilt,MP,D1,9/28/2016 12:00,bahamut,https://sectorgame.com/dxma/dxma/mission?m=1229,https://sectorgame.com/dxma/download?m=1229,https://sectorgame.com/dxma/files/f/1/1229/wilt.zip,success
1230,Big Rat,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1230,https://sectorgame.com/dxma/download?m=1230,https://sectorgame.com/dxma/files/f/1/1230/Big Rat.zip,success
1235,Walk,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1235,https://sectorgame.com/dxma/download?m=1235,https://sectorgame.com/dxma/files/f/1/1235/Walk.zip,success
1232,Mega Freak,MP,D1,10/3/2016 12:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1232,https://sectorgame.com/dxma/download?m=1232,https://sectorgame.com/dxma/files/f/1/1232/Megafreak.zip,success
1224,EQ's Sesame Set,SP,D2,8/15/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1224,https://sectorgame.com/dxma/download?m=1224,https://sectorgame.com/dxma/files/f/1/1224/eq-set.zip,success
1223,Fusion Lab,MP,D1,8/15/2016 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1223,https://sectorgame.com/dxma/download?m=1223,https://sectorgame.com/dxma/files/f/14/1223/fusnlab.zip,success
1222,CLB,MP,D1,8/9/2016 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=1222,https://sectorgame.com/dxma/download?m=1222,https://sectorgame.com/dxma/files/f/11/1222/Cajunb.zip,success
1225,Ecypher,SP,D2,8/25/2016 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1225,https://sectorgame.com/dxma/download?m=1225,https://sectorgame.com/dxma/files/f/1/1225/cypher2.zip,success
